avg,max,med,min,q25,q75,std,activity
3.5141195720583016,3.6662846536979896,3.523425971054343,3.34334169242653,3.4370232221693207,3.600522320943324,0.13973928333942956,Bike
-0.7227287270815161,14.888098151212501,-2.6026590039611577,-4.684056930602104,-3.936546759212077,1.7321529127949877,4.118237841541261,Bike
-3.470166067551748,6.915991712508923,-4.2177882410954295,-4.793425217757824,-4.442608837568356,-3.6429255754707475,1.8419600588724725,Bike
-0.6639558306554816,9.520861371666452,-1.251607808835785,-3.3522494406239742,-1.8110214614950488,-0.38165178603253214,2.115069108588445,Bike
-0.6621120425519655,3.4491914712432568,-0.8317269387343454,-3.275986631113227,-1.7139263281471042,0.24007116615353472,1.3888174438122856,Bike
-0.3627616706537262,5.0194365893923205,-0.7774970578642683,-3.3717669988075696,-1.5884321313812264,0.6338795876475524,1.6732255403876306,Bike
-0.6132341519006385,5.31284922917529,-0.8213078780174684,-3.6999915963790877,-1.806419561074259,0.433721666608953,1.5357784079620669,Bike
-0.5265352257823529,3.710786993543248,-0.9369065070123149,-3.6141015091506836,-1.8571369705256322,0.7853814725004887,1.6933145266581666,Bike
0.08253448957703169,6.111440029914063,-0.26400653248264494,-3.8067972914120225,-1.5294108264212254,1.5975607625180943,1.9644410902080878,Bike
1.1665563777189971,7.716896396609567,0.7683087021115397,-2.8959720531474384,-0.6369710411378711,2.785072146152566,2.3601708081849693,Bike
-0.30314617609631705,4.806862460539601,-0.621949794645318,-3.5483866900742562,-1.5672944336643144,0.840183196478281,1.7184122541653313,Bike
-0.11215475634257871,4.810103155808727,-0.4182658369063823,-3.8149638334874933,-1.523603538705373,1.3998117116696018,1.8501034144007176,Bike
0.27047601281503797,7.239976667061135,-0.0924759920758375,-3.4865025272698067,-1.3241278882120004,1.5623179706032775,2.050977768935504,Bike
0.6963737240427368,6.378227134304318,0.2946371224808841,-2.8052085505493882,-0.6966192940505168,2.112059168562646,1.9473782652973057,Bike
0.9030843216529183,6.773176629365299,0.6768578902335811,-2.9660397357300545,-0.8103572333516674,2.6186351810205655,2.1021940303539255,Bike
0.28799311487939416,5.103571992751932,0.02798632779417074,-2.9461837687760113,-0.9996878754507114,1.5024608129909742,1.7199061720979396,Bike
0.4958071638062279,5.797001718152131,0.2798275447221731,-2.9750106665272016,-0.934945788377301,1.7681440188341027,1.8586823868744882,Bike
-0.3724244974529414,4.492129366242279,-0.6900151107991196,-3.4070614789305886,-1.608384323599542,0.729577117192261,1.5984469169557145,Bike
1.2526762122605986,7.316806779987955,0.9237972765493193,-3.3015772142706763,-0.573679706755448,2.855326986845065,2.2728917396168016,Bike
1.13242910983517,6.566387577622083,0.7166531850020836,-2.0836217488339352,-0.4648476874675611,2.5648487612508073,2.014340545901969,Bike
1.2339665784054512,6.374331349479004,0.9044014501896269,-3.4707229315054677,-0.5639190635957335,2.7861450400457,2.2025649129352045,Bike
0.39783680424182893,8.599439225366222,-0.030453970476929798,-4.567932014386015,-1.5426111560480327,2.2184022297347674,3.0344414486114095,Bike
1.0417935024462164,11.559472016220656,0.24431526849767377,-3.358396804902627,-1.3324809569374902,2.6405659806766106,3.195032974033622,Bike
-0.2266122571388772,3.719689633146769,-0.4969533916551219,-2.4532636584877645,-1.0760725534522284,0.33445021419766996,1.2280100471531785,Bike
0.19473502760575473,4.443069011871942,0.001160928113461135,-2.1805142779092117,-0.8131253759762177,0.957160795517391,1.2656958571535395,Bike
-0.26081613496779293,3.3495773062054406,-0.4913237212513148,-2.283281243016933,-1.0867805129725434,0.34697710117398367,1.1513829410451604,Bike
-0.16370223042325407,2.9186733827587013,-0.3246226428235782,-2.1659418846783516,-0.9561544540622625,0.5038974543771901,1.0357576891312028,Bike
0.08478588586595535,3.3145599261216314,-0.05875470070023593,-2.010809105996605,-0.9202890110886633,0.9216349602000296,1.2328273302242005,Bike
-0.044345095292336455,3.6483446381180316,-0.2840927231272613,-1.9865724767650113,-0.824410675408912,0.6429219891320248,1.0986447232908347,Bike
0.14056582553718153,4.467365325516924,-0.16087659721376926,-1.889286952266666,-0.8366619774619429,0.9564998175883876,1.2693961279821167,Bike
0.19858741559143595,4.493920504254354,0.03723012771559241,-2.279025839753875,-0.9008100491178588,1.0641196035498341,1.3767585947682477,Bike
0.030315583100162257,3.7148302346515027,-0.24634219040587052,-2.1220515563633437,-0.9479437858461405,0.7084618933908059,1.3197032494863787,Bike
0.03887645568736333,4.094208270184364,-0.20745716245752815,-2.148149967694679,-0.9010625812512661,0.7698126972238162,1.2738344862258724,Bike
0.32111538125419314,4.194561930001578,-0.054435594638079926,-1.8476912505991536,-0.7760150160251968,1.2519395670715592,1.4382154592538665,Bike
