time,seconds_elapsed,z,y,x
2024-12-04 21:58:02.280754200,0.054754150390625,0.5776596027016639,0.5472285163417459,0.2268541144311427
2024-12-04 21:58:02.290829000,0.0648291015625,0.5584457836657762,0.2277145306527614,0.4053368505336344
2024-12-04 21:58:02.300904000,0.074904052734375,0.0885088890582323,-0.0939130861893296,0.449482281730324
2024-12-04 21:58:02.310978000,0.08497802734375,-0.603389087241888,0.2104036226287484,-0.0346877208910882
2024-12-04 21:58:02.321053200,0.09505322265625,-0.6650175681591034,0.2120987361088395,-0.1767345772609114
2024-12-04 21:58:02.331127000,0.105126953125,-0.2138017406344413,-0.1867345777496695,0.0458034275367856
2024-12-04 21:58:02.341202200,0.1152021484375,0.2341431023955345,0.0643918081507086,-0.1796687310166657
2024-12-04 21:58:02.351277000,0.125277099609375,0.2994692687869071,0.4254851739406585,-0.1292570790320635
2024-12-04 21:58:02.361351200,0.13535107421875,0.5159264923661947,-0.5574368988841771,0.4533602922074496
2024-12-04 21:58:02.371426000,0.145426025390625,0.6510077475070953,-1.2664084673210978,0.3324941710323095
2024-12-04 21:58:02.381501700,0.155501708984375,0.6942623673439026,-1.1397972266227006,-0.2533957921370863
2024-12-04 21:58:02.391575800,0.165575927734375,0.5621434691399335,-0.5700853680551051,-0.2895714134983718
2024-12-04 21:58:02.401650700,0.175650634765625,1.1702455563783645,0.5050371418222784,-0.3937687239453196
2024-12-04 21:58:02.411725800,0.185725830078125,1.644444784605503,1.3852972970739006,-0.7860602149449288
2024-12-04 21:58:02.421801000,0.195801025390625,0.5495253951072693,0.8388172610118985,-0.908583309546858
2024-12-04 21:58:02.431874800,0.205874755859375,-0.4423328483670949,0.675808280634135,-0.6212121825717389
2024-12-04 21:58:02.441950000,0.215949951171875,-0.5155646733164787,0.9086625122629104,-0.4774366027131676
2024-12-04 21:58:02.452024600,0.226024658203125,-0.7238011810392141,1.012984472002834,-0.1581914970934391
2024-12-04 21:58:02.462099000,0.236098876953125,-0.5390355652749538,1.091251368509978,0.1845508039698004
2024-12-04 21:58:02.472173600,0.246173583984375,0.1277490125566721,1.094839163868874,0.5161974182620644
2024-12-04 21:58:02.482248700,0.256248779296875,0.0173667298644781,0.6470984651088714,1.0578025417640804
2024-12-04 21:58:02.492322600,0.266322509765625,-0.3572445814073086,-0.0990206384614109,1.3082368537470697
2024-12-04 21:58:02.502397700,0.276397705078125,-0.6995178036540747,-0.6917924700990319,0.6978025241687893
2024-12-04 21:58:02.512472800,0.286472900390625,-0.5579214675307274,-0.6572837590366601,0.2923699581757187
2024-12-04 21:58:02.522546700,0.296546630859375,-0.1473322494268417,-0.5687712167166173,0.385655267855525
2024-12-04 21:58:02.532621800,0.306621826171875,-0.4429629629641771,-1.1121686304628848,0.536799184525013
2024-12-04 21:58:02.542696700,0.31669677734375,-0.1417050571948289,-1.647342844134569,0.8910439995944499
2024-12-04 21:58:02.552770800,0.326770751953125,-0.3773275844931602,-2.2005732312396167,1.3491279593229293
2024-12-04 21:58:02.562845700,0.336845703125,-0.1342529876232147,-2.204674821339548,1.2770204622283576
2024-12-04 21:58:02.572920800,0.3469208984375,1.523901757904887,-0.974720938451588,0.1140773378178477
2024-12-04 21:58:02.582996000,0.356995849609375,2.6756618095219133,-0.1998841283105313,-0.4936266900137067
2024-12-04 21:58:02.593069800,0.36706982421875,2.903695489126444,-0.4203076251722872,-0.2706976400718093
2024-12-04 21:58:02.603145000,0.37714501953125,3.174415048769116,-0.5841755604669452,-0.4620332818761468
2024-12-04 21:58:02.613219800,0.3872197265625,3.4428836146146056,-0.7020835624888538,-0.6614397096723318
2024-12-04 21:58:02.623294000,0.3972939453125,3.3706939921945334,-0.3611852818571031,-0.4548492155909538
2024-12-04 21:58:02.633368800,0.407368896484375,3.304899039247632,-0.2189677450954913,-0.2717801746115088
2024-12-04 21:58:02.643443700,0.417443603515625,1.5763959152519702,-0.99229488132596,0.2415124621197581
2024-12-04 21:58:02.653518600,0.4275185546875,-0.0294774388968944,-0.8345217557750642,0.8284687393464147
2024-12-04 21:58:02.663592700,0.4375927734375,-0.0435410355627536,0.955638344579935,0.5770939316429198
2024-12-04 21:58:02.673667600,0.44766748046875,-0.1269306819111108,1.0984591079317032,-0.9297915172703564
2024-12-04 21:58:02.683742700,0.45774267578125,-0.8335165242552757,0.8032051187522709,-1.1759456677161158
2024-12-04 21:58:02.693816600,0.467816650390625,-1.557315367206931,0.7571915555961429,-0.2149864203743636
2024-12-04 21:58:02.703891700,0.4778916015625,-1.607991076955199,0.0220655552051961,0.434275067987293
2024-12-04 21:58:02.713966800,0.487966796875,-0.7414882288992405,-0.3073470164246857,0.1957381145469844
2024-12-04 21:58:02.724041700,0.498041748046875,-0.111392921039462,-0.1294381346873939,-0.4733740294493734
2024-12-04 21:58:02.734115800,0.50811572265625,0.0190969146579504,0.0400524627946317,-0.4595515480630099
2024-12-04 21:58:02.744190700,0.518190673828125,-0.1575765800654888,0.5451376815423369,-0.386373352997005
2024-12-04 21:58:02.754265900,0.528265869140625,0.0192851307064294,0.748898797416687,-0.6017423429481685
2024-12-04 21:58:02.764339700,0.538339599609375,0.1650952851325273,0.326072029030323,-0.6772698776192962
2024-12-04 21:58:02.774414800,0.548414794921875,-0.2669002936154603,0.0257338684543967,-1.0218576604187488
2024-12-04 21:58:02.784490000,0.558489990234375,-0.8006576262265443,-0.2422285014346241,-0.9495289217889308
