time,seconds_elapsed,z,y,x
2024-12-04 21:48:59.967965700,0.141965576171875,-1.7576321878463028,5.068803146970272,6.317153687292337
2024-12-04 21:48:59.978039600,0.15203955078125,-1.6031939058065414,5.77456305988431,5.50713961917758
2024-12-04 21:48:59.988114700,0.16211474609375,-0.9978010775268076,6.18605711787343,4.778010521113872
2024-12-04 21:48:59.998188500,0.1721884765625,-0.3480652496516704,5.980511164408922,4.935324650850892
2024-12-04 21:49:00.008263700,0.182263671875,0.5940834987580775,6.255339912936091,5.512787269675731
2024-12-04 21:49:00.018337500,0.192337646484375,3.262504251110553,6.694745475679635,7.411254746145009
2024-12-04 21:49:00.028412700,0.20241259765625,4.151792931470275,5.234801518422365,8.958008971849083
2024-12-04 21:49:00.038486500,0.212486572265625,1.3606547309875487,3.758998605515063,8.432871583545207
2024-12-04 21:49:00.048561700,0.222561767578125,-2.6180045703232286,3.927347047224641,7.038619118860364
2024-12-04 21:49:00.058635500,0.232635498046875,-4.9073441725134845,4.974143334066867,4.625459075734019
2024-12-04 21:49:00.068709600,0.242709716796875,-5.190287253913283,5.20640602954328,0.4834732525289058
2024-12-04 21:49:00.078784500,0.252784423828125,-2.635609785118699,4.705747833457589,-2.874076595932245
2024-12-04 21:49:00.088858600,0.262858642578125,1.103334166622162,2.889726000484824,-5.081686009418964
2024-12-04 21:49:00.098933500,0.27293359375,2.7435777001455426,0.2366728400688618,-5.29316778267324
2024-12-04 21:49:00.109007600,0.283007568359375,2.5820816085487603,-1.7667352394953368,-4.388609052467346
2024-12-04 21:49:00.119082500,0.29308251953125,0.8548778767138719,-3.073466949376464,-4.030926664164662
2024-12-04 21:49:00.129156600,0.303156494140625,-1.995302879846096,-3.60676280195564,-4.487275178402662
2024-12-04 21:49:00.139230500,0.31323046875,-4.704802077040076,-3.842851485460996,-5.179994407957792
2024-12-04 21:49:00.149305600,0.3233056640625,-5.473935268712044,-4.322326608264446,-5.662834623280167
2024-12-04 21:49:00.159379500,0.33337939453125,-3.423798390394449,-4.574126655642688,-5.960011981737614
2024-12-04 21:49:00.169454600,0.34345458984375,-1.0562877532869577,-4.397534409461915,-5.811316042742133
2024-12-04 21:49:00.179528400,0.353528564453125,0.3848427824288606,-4.261662003943324,-4.8649353558510535
2024-12-04 21:49:00.189603600,0.363603515625,1.3066443238586187,-4.983302792078256,-3.685695761156082
2024-12-04 21:49:00.199677400,0.373677490234375,1.5902771410882472,-4.397264068087935,-3.375582348757982
2024-12-04 21:49:00.209752600,0.383752685546875,1.1941086625248194,-3.0075562610954045,-2.300822534713149
2024-12-04 21:49:00.219826400,0.393826416015625,0.625651772454381,-2.127762700442225,-1.0669266362011431
2024-12-04 21:49:00.229900500,0.403900634765625,-0.1815185966670513,-1.4920152120396497,-0.1500087751597165
2024-12-04 21:49:00.239975400,0.413975341796875,-0.0560018732070922,-1.0502182241149247,0.0232867675632238
2024-12-04 21:49:00.250049500,0.424049560546875,1.5298726490080357,-0.8341310028918087,-1.1218670176565646
2024-12-04 21:49:00.260124400,0.43412451171875,3.452241225546598,-0.9623068625584243,-1.875778090277314
2024-12-04 21:49:00.270198500,0.444198486328125,4.9964241394579405,-1.3523355231925844,-2.6692776614427567
2024-12-04 21:49:00.280273400,0.4542734375,5.6534822730451815,-1.5701666654735802,-4.099852900874614
2024-12-04 21:49:00.290347500,0.464347412109375,5.261121954593063,-1.8026308748714623,-6.0572547968715424
2024-12-04 21:49:00.300422400,0.47442236328125,3.498809499976039,-1.4815313735567033,-7.521030295115708
2024-12-04 21:49:00.310496500,0.48449658203125,1.4376497078627346,-3.629860184426605,-5.500204266956448
2024-12-04 21:49:00.320570400,0.4945703125,0.4446837954074144,-5.623306330490112,-3.307837430787086
2024-12-04 21:49:00.330645500,0.5046455078125,0.902004369547963,-3.932034912779927,-1.957392543646693
2024-12-04 21:49:00.340719400,0.51471923828125,2.844553564327955,-2.67402631727457,-0.1926478934466838
2024-12-04 21:49:00.350794500,0.52479443359375,4.836857554619014,-3.640467795419693,1.787088583955169
2024-12-04 21:49:00.360868400,0.534868408203125,5.6225698329091065,-3.7166707451343535,2.8101252250254154
2024-12-04 21:49:00.370943500,0.544943603515625,5.698224501091241,-1.268655077204108,1.3091010693609717
2024-12-04 21:49:00.381017300,0.555017333984375,0.7868956428557634,1.5305381271794438,-1.6744477086812255
2024-12-04 21:49:00.391092500,0.565092529296875,-6.545978809535503,4.678281149861216,-4.110360850885511
2024-12-04 21:49:00.401166300,0.575166259765625,-9.762162038975951,3.979559465020895,-4.129244999575615
2024-12-04 21:49:00.411240700,0.58524072265625,-9.673515202751757,3.510515135338902,-3.399291725647449
2024-12-04 21:49:00.421315300,0.5953154296875,-6.7951447090178725,5.0614311568975445,-2.934160185495019
2024-12-04 21:49:00.431389700,0.6053896484375,-4.711337616288661,4.931981770163774,-1.3766682926774023
2024-12-04 21:49:00.441464300,0.61546435546875,-4.77495580971837,5.361242955511808,-0.1963952632814645
2024-12-04 21:49:00.451538700,0.62553857421875,-6.026302609246969,6.133812551373243,0.2885135750085115
2024-12-04 21:49:00.461613300,0.63561328125,-4.162421292990446,2.901512884390354,1.3273100952684878
2024-12-04 21:49:00.471687700,0.645687744140625,1.2799205675840375,-0.4235458764411509,1.630795029437542
2024-12-04 21:49:00.481762600,0.655762451171875,8.060782484227419,-0.5776411537295207,-0.8379337561756371
2024-12-04 21:49:00.491836700,0.665836669921875,13.661533284038304,0.3558601047789678,-3.896234700602293
